item_id,order_id,food_item,amount_paid
15179,3075,Cha Siu Bao,9.25
15180,1339,Braised Beef Noodles,10.25
15181,3090,Cha Siu Bao,9.25
15182,3201,Braised Beef Noodles,10.25
15183,4749,Passionfruit Green Tea,3.75
15184,2107,Passionfruit Green Tea,3.75
15185,1036,Cha Siu Bao,9.25
15186,3983,Pork Belly Bao,9.25
15187,2773,Black Sugar Bubble Tea,5.25
15188,105,Cha Siu Bao,9.25
15189,2199,Pork Belly Bao,9.25
15190,3679,Gam Ja Tang,11.25
15191,4548,Pork Belly Bao,9.25
15192,1915,Red Bean & Taro Slush,8.75
15193,1908,Gam Ja Tang,11.25
15194,1951,Pork Belly Bao,9.25
15195,4930,Passionfruit Green Tea,3.75
15196,1814,Braised Beef Noodles,10.25
15197,2077,Matcha Cheese Cake,6.75
15198,4224,Black Sugar Bubble Tea,5.25
15199,2961,Pork Belly Bao,9.25
15200,4365,Gam Ja Tang,11.25
15201,4851,Gam Ja Tang,11.25
15202,2597,Black Sugar Bubble Tea,5.25
15203,1494,Passionfruit Green Tea,3.75
15204,3195,Gam Ja Tang,11.25
15205,4436,Black Sugar Bubble Tea,5.25
15206,1215,Pork Belly Bao,9.25
15207,4186,Pork Belly Bao,9.25
15208,4394,Gam Ja Tang,11.25
15209,2213,Gam Ja Tang,11.25
15210,558,Cha Siu Bao,9.25
15211,905,Pork Belly Bao,9.25
15212,1926,Matcha Cheese Cake,6.75
15213,246,Gam Ja Tang,11.25
15214,1386,Gam Ja Tang,11.25
15215,3572,Gam Ja Tang,11.25
15216,212,Gam Ja Tang,11.25
15217,235,Pork Belly Bao,9.25
15218,2142,Passionfruit Green Tea,3.75
15219,4095,Braised Beef Noodles,10.25
15220,2963,Black Sugar Bubble Tea,5.25
15221,3027,Braised Beef Noodles,10.25
15222,3017,Braised Beef Noodles,10.25
15223,1140,Cha Siu Bao,9.25
15224,1778,Gam Ja Tang,11.25
15225,4073,Red Bean & Taro Slush,8.75
15226,3109,Passionfruit Green Tea,3.75
15227,689,Black Sugar Bubble Tea,5.25
15228,2941,Braised Beef Noodles,10.25
15229,3537,Gam Ja Tang,11.25
15230,4194,Passionfruit Green Tea,3.75
15231,2272,Gam Ja Tang,11.25
15232,4871,Passionfruit Green Tea,3.75
15233,1057,Pork Belly Bao,9.25
15234,654,Cha Siu Bao,9.25
15235,4232,Gam Ja Tang,11.25
15236,3012,Cha Siu Bao,9.25
15237,4028,Braised Beef Noodles,10.25
15238,1680,Braised Beef Noodles,10.25
15239,3139,Gam Ja Tang,11.25
15240,324,Gam Ja Tang,11.25
15241,3415,Braised Beef Noodles,10.25
15242,4663,Braised Beef Noodles,10.25
15243,3406,Cha Siu Bao,9.25
15244,3627,Cha Siu Bao,9.25
15245,774,Braised Beef Noodles,10.25
15246,1940,Passionfruit Green Tea,3.75
15247,4035,Cha Siu Bao,9.25
15248,259,Cha Siu Bao,9.25
15249,1315,Cha Siu Bao,9.25
15250,1382,Gam Ja Tang,11.25
15251,1099,Pork Belly Bao,9.25
15252,1174,Braised Beef Noodles,10.25
15253,672,Passionfruit Green Tea,3.75
15254,3890,Cha Siu Bao,9.25
15255,2896,Passionfruit Green Tea,3.75
15256,2032,Pork Belly Bao,9.25
15257,3278,Braised Beef Noodles,10.25
15258,1938,Pork Belly Bao,9.25
15259,1376,Pork Belly Bao,9.25
15260,4786,Pork Belly Bao,9.25
15261,2830,Cha Siu Bao,9.25
15262,474,Passionfruit Green Tea,3.75
15263,2384,Black Sugar Bubble Tea,5.25
15264,503,Braised Beef Noodles,10.25
15265,566,Black Sugar Bubble Tea,5.25
15266,4774,Passionfruit Green Tea,3.75
15267,4220,Matcha Cheese Cake,6.75
15268,3559,Pork Belly Bao,9.25
15269,4031,Passionfruit Green Tea,3.75
15270,4339,Pork Belly Bao,9.25
15271,1303,Cha Siu Bao,9.25
15272,1566,Gam Ja Tang,11.25
15273,711,Passionfruit Green Tea,3.75
15274,2163,Pork Belly Bao,9.25
15275,1018,Passionfruit Green Tea,3.75
15276,3241,Cha Siu Bao,9.25
15277,488,Cha Siu Bao,9.25
15278,418,Braised Beef Noodles,10.25
15279,2395,Pork Belly Bao,9.25
15280,690,Pork Belly Bao,9.25
15281,3774,Braised Beef Noodles,10.25
15282,1807,Pork Belly Bao,9.25
15283,2551,Pork Belly Bao,9.25
15284,3227,Gam Ja Tang,11.25
15285,1969,Gam Ja Tang,11.25
15286,1623,Braised Beef Noodles,10.25
15287,1519,Matcha Cheese Cake,6.75
15288,3304,Braised Beef Noodles,10.25
15289,3731,Braised Beef Noodles,10.25
15290,3166,Passionfruit Green Tea,3.75
15291,2492,Passionfruit Green Tea,3.75
15292,4619,Passionfruit Green Tea,3.75
15293,2049,Passionfruit Green Tea,3.75
15294,4250,Matcha Cheese Cake,6.75
15295,4902,Gam Ja Tang,11.25
15296,4517,Passionfruit Green Tea,3.75
15297,2215,Passionfruit Green Tea,3.75
15298,1801,Pork Belly Bao,9.25
15299,4564,Passionfruit Green Tea,3.75
15300,2801,Gam Ja Tang,11.25
15301,97,Passionfruit Green Tea,3.75
15302,3392,Black Sugar Bubble Tea,5.25
15303,2827,Passionfruit Green Tea,3.75
15304,633,Braised Beef Noodles,10.25
15305,2983,Gam Ja Tang,11.25
15306,4359,Pork Belly Bao,9.25
15307,785,Black Sugar Bubble Tea,5.25
15308,3461,Pork Belly Bao,9.25
15309,153,Pork Belly Bao,9.25
15310,4207,Braised Beef Noodles,10.25
15311,1011,Braised Beef Noodles,10.25
15312,1779,Passionfruit Green Tea,3.75
15313,1229,Braised Beef Noodles,10.25
15314,2725,Braised Beef Noodles,10.25
15315,1557,Gam Ja Tang,11.25
15316,370,Gam Ja Tang,11.25
15317,1170,Matcha Cheese Cake,6.75
15318,4347,Braised Beef Noodles,10.25
15319,2166,Braised Beef Noodles,10.25
15320,784,Cha Siu Bao,9.25
15321,582,Gam Ja Tang,11.25
15322,2435,Pork Belly Bao,9.25
15323,2809,Pork Belly Bao,9.25
15324,4011,Pork Belly Bao,9.25
15325,1285,Pork Belly Bao,9.25
15326,2722,Braised Beef Noodles,10.25
15327,2366,Gam Ja Tang,11.25
15328,1290,Gam Ja Tang,11.25
15329,2908,Pork Belly Bao,9.25
15330,4558,Cha Siu Bao,9.25
15331,4881,Braised Beef Noodles,10.25
15332,3979,Pork Belly Bao,9.25
15333,21,Passionfruit Green Tea,3.75
15334,2383,Cha Siu Bao,9.25
15335,1542,Cha Siu Bao,9.25
15336,2956,Pork Belly Bao,9.25
15337,1673,Cha Siu Bao,9.25
15338,1982,Braised Beef Noodles,10.25
15339,48,Braised Beef Noodles,10.25
15340,3523,Gam Ja Tang,11.25
15341,2351,Gam Ja Tang,11.25
15342,3826,Cha Siu Bao,9.25
15343,4696,Braised Beef Noodles,10.25
15344,4364,Pork Belly Bao,9.25
15345,2432,Cha Siu Bao,9.25
15346,4652,Pork Belly Bao,9.25
15347,710,Passionfruit Green Tea,3.75
15348,2638,Gam Ja Tang,11.25
15349,655,Cha Siu Bao,9.25
15350,2311,Braised Beef Noodles,10.25
15351,1147,Gam Ja Tang,11.25
15352,2046,Gam Ja Tang,11.25
15353,1236,Gam Ja Tang,11.25
15354,1787,Pork Belly Bao,9.25
15355,482,Pork Belly Bao,9.25
15356,3513,Pork Belly Bao,9.25
15357,2812,Pork Belly Bao,9.25
15358,4519,Gam Ja Tang,11.25
15359,207,Gam Ja Tang,11.25
15360,183,Braised Beef Noodles,10.25
15361,4513,Passionfruit Green Tea,3.75
15362,4154,Braised Beef Noodles,10.25
15363,3754,Gam Ja Tang,11.25
15364,2643,Pork Belly Bao,9.25
15365,3529,Gam Ja Tang,11.25
15366,4565,Gam Ja Tang,11.25
15367,3441,Braised Beef Noodles,10.25
15368,2685,Pork Belly Bao,9.25
15369,1111,Gam Ja Tang,11.25
15370,1356,Black Sugar Bubble Tea,5.25
15371,4084,Gam Ja Tang,11.25
15372,3093,Cha Siu Bao,9.25
15373,1608,Braised Beef Noodles,10.25
15374,4559,Cha Siu Bao,9.25
15375,173,Gam Ja Tang,11.25
15376,592,Gam Ja Tang,11.25
15377,4834,Pork Belly Bao,9.25
15378,3210,Braised Beef Noodles,10.25
15379,1562,Passionfruit Green Tea,3.75
15380,4527,Pork Belly Bao,9.25
15381,1526,Pork Belly Bao,9.25
15382,2520,Braised Beef Noodles,10.25
15383,2371,Cha Siu Bao,9.25
15384,1544,Pork Belly Bao,9.25
15385,4100,Gam Ja Tang,11.25
15386,461,Gam Ja Tang,11.25
15387,4778,Black Sugar Bubble Tea,5.25
15388,3599,Braised Beef Noodles,10.25
15389,2104,Gam Ja Tang,11.25
15390,2985,Pork Belly Bao,9.25
15391,4899,Passionfruit Green Tea,3.75
15392,2211,Braised Beef Noodles,10.25
15393,4214,Braised Beef Noodles,10.25
15394,2391,Pork Belly Bao,9.25
15395,3929,Cha Siu Bao,9.25
15396,2537,Black Sugar Bubble Tea,5.25
15397,471,Passionfruit Green Tea,3.75
15398,578,Braised Beef Noodles,10.25
15399,4112,Braised Beef Noodles,10.25
15400,4838,Pork Belly Bao,9.25
15401,1989,Passionfruit Green Tea,3.75
15402,1389,Gam Ja Tang,11.25
15403,2744,Black Sugar Bubble Tea,5.25
15404,4268,Pork Belly Bao,9.25
15405,3582,Gam Ja Tang,11.25
15406,4772,Passionfruit Green Tea,3.75
15407,1878,Gam Ja Tang,11.25
15408,3712,Pork Belly Bao,9.25
15409,2837,Gam Ja Tang,11.25
15410,858,Herbal Grass Jelly Drink,8.75
15411,760,Pork Belly Bao,9.25
15412,1649,Pork Belly Bao,9.25
15413,735,Braised Beef Noodles,10.25
15414,4606,Matcha Cheese Cake,6.75
15415,3571,Gam Ja Tang,11.25
15416,2305,Braised Beef Noodles,10.25
15417,4224,Braised Beef Noodles,10.25
15418,1911,Braised Beef Noodles,10.25
15419,3160,Gam Ja Tang,11.25
15420,2891,Pork Belly Bao,9.25
15421,4633,Passionfruit Green Tea,3.75
15422,1343,Braised Beef Noodles,10.25
15423,487,Braised Beef Noodles,10.25
15424,3121,Pork Belly Bao,9.25
15425,2782,Black Sugar Bubble Tea,5.25
15426,1143,Braised Beef Noodles,10.25
15427,1566,Braised Beef Noodles,10.25
15428,3653,Passionfruit Green Tea,3.75
15429,2217,Pork Belly Bao,9.25
15430,1501,Cha Siu Bao,9.25
15431,1918,Cha Siu Bao,9.25
15432,4055,Pork Belly Bao,9.25
15433,3878,Pork Belly Bao,9.25
15434,1879,Cha Siu Bao,9.25
15435,1587,Passionfruit Green Tea,3.75
15436,4447,Gam Ja Tang,11.25
15437,412,Black Sugar Bubble Tea,5.25
15438,3054,Pork Belly Bao,9.25
15439,410,Braised Beef Noodles,10.25
15440,2245,Gam Ja Tang,11.25
15441,377,Braised Beef Noodles,10.25
15442,4080,Passionfruit Green Tea,3.75
15443,1317,Braised Beef Noodles,10.25
15444,4611,Black Sugar Bubble Tea,5.25
15445,4157,Pork Belly Bao,9.25
15446,1459,Pork Belly Bao,9.25
15447,4265,Black Sugar Bubble Tea,5.25
15448,128,Pork Belly Bao,9.25
15449,3642,Gam Ja Tang,11.25
15450,4101,Pork Belly Bao,9.25
15451,4955,Matcha Cheese Cake,6.75
15452,2721,Cha Siu Bao,9.25
15453,1659,Passionfruit Green Tea,3.75
15454,1623,Gam Ja Tang,11.25
15455,3191,Gam Ja Tang,11.25
15456,4839,Gam Ja Tang,11.25
15457,4048,Braised Beef Noodles,10.25
15458,4391,Cha Siu Bao,9.25
15459,3648,Cha Siu Bao,9.25
15460,4191,Cha Siu Bao,9.25
15461,140,Cha Siu Bao,9.25
15462,1098,Matcha Cheese Cake,6.75
15463,533,Passionfruit Green Tea,3.75
15464,746,Cha Siu Bao,9.25
15465,4077,Black Sugar Bubble Tea,5.25
15466,3560,Cha Siu Bao,9.25
15467,2666,Pork Belly Bao,9.25
15468,3499,Braised Beef Noodles,10.25
15469,2099,Gam Ja Tang,11.25
15470,3254,Gam Ja Tang,11.25
15471,3276,Black Sugar Bubble Tea,5.25
15472,1842,Braised Beef Noodles,10.25
15473,316,Gam Ja Tang,11.25
15474,3509,Passionfruit Green Tea,3.75
15475,581,Pork Belly Bao,9.25
15476,1736,Passionfruit Green Tea,3.75
15477,1214,Braised Beef Noodles,10.25
15478,1365,Black Sugar Bubble Tea,5.25
15479,2285,Pork Belly Bao,9.25
15480,2269,Pork Belly Bao,9.25
15481,2876,Pork Belly Bao,9.25
15482,4683,Pork Belly Bao,9.25
15483,2897,Cha Siu Bao,9.25
15484,1866,Gam Ja Tang,11.25
15485,4809,Braised Beef Noodles,10.25
15486,2556,Gam Ja Tang,11.25
15487,364,Braised Beef Noodles,10.25
15488,1392,Braised Beef Noodles,10.25
15489,1453,Gam Ja Tang,11.25
15490,1525,Gam Ja Tang,11.25
15491,779,Passionfruit Green Tea,3.75
15492,788,Gam Ja Tang,11.25
15493,1370,Matcha Cheese Cake,6.75
15494,4379,Pork Belly Bao,9.25
15495,1788,Black Sugar Bubble Tea,5.25
15496,4106,Passionfruit Green Tea,3.75
15497,1304,Passionfruit Green Tea,3.75
15498,4546,Black Sugar Bubble Tea,5.25
15499,4690,Braised Beef Noodles,10.25
15500,1140,Braised Beef Noodles,10.25
15501,4547,Braised Beef Noodles,10.25
15502,2239,Passionfruit Green Tea,3.75
15503,2356,Pork Belly Bao,9.25
15504,2456,Braised Beef Noodles,10.25
15505,4811,Gam Ja Tang,11.25
15506,1489,Cha Siu Bao,9.25
15507,564,Pork Belly Bao,9.25
15508,1520,Braised Beef Noodles,10.25
15509,1462,Passionfruit Green Tea,3.75
15510,4193,Black Sugar Bubble Tea,5.25
15511,3796,Gam Ja Tang,11.25
15512,1765,Cha Siu Bao,9.25
15513,2032,Cha Siu Bao,9.25
15514,2231,Matcha Cheese Cake,6.75
15515,229,Pork Belly Bao,9.25
15516,4648,Black Sugar Bubble Tea,5.25
15517,4151,Pork Belly Bao,9.25
15518,1067,Cha Siu Bao,9.25
15519,1243,Cha Siu Bao,9.25
15520,3577,Cha Siu Bao,9.25
15521,3133,Matcha Cheese Cake,6.75
15522,4430,Gam Ja Tang,11.25
15523,4079,Passionfruit Green Tea,3.75
15524,3636,Cha Siu Bao,9.25
15525,3684,Gam Ja Tang,11.25
15526,2091,Pork Belly Bao,9.25
15527,2319,Passionfruit Green Tea,3.75
15528,1278,Gam Ja Tang,11.25
15529,4778,Black Sugar Bubble Tea,5.25
15530,3793,Pork Belly Bao,9.25
15531,2625,Pork Belly Bao,9.25
15532,2676,Passionfruit Green Tea,3.75
15533,4192,Passionfruit Green Tea,3.75
15534,2505,Gam Ja Tang,11.25
15535,4586,Passionfruit Green Tea,3.75
15536,2893,Black Sugar Bubble Tea,5.25
15537,1340,Pork Belly Bao,9.25
15538,1852,Braised Beef Noodles,10.25
15539,1053,Cha Siu Bao,9.25
15540,3576,Pork Belly Bao,9.25
15541,4077,Gam Ja Tang,11.25
15542,799,Cha Siu Bao,9.25
15543,705,Cha Siu Bao,9.25
15544,1206,Braised Beef Noodles,10.25
15545,1372,Braised Beef Noodles,10.25
15546,1873,Gam Ja Tang,11.25
15547,4988,Black Sugar Bubble Tea,5.25
15548,3479,Braised Beef Noodles,10.25
15549,94,Gam Ja Tang,11.25
15550,4164,Braised Beef Noodles,10.25
15551,2747,Braised Beef Noodles,10.25
15552,923,Braised Beef Noodles,10.25
15553,3341,Braised Beef Noodles,10.25
15554,3425,Passionfruit Green Tea,3.75
15555,1594,Passionfruit Green Tea,3.75
15556,446,Gam Ja Tang,11.25
15557,2119,Braised Beef Noodles,10.25
15558,4808,Matcha Cheese Cake,6.75
15559,2332,Gam Ja Tang,11.25
15560,2294,Pork Belly Bao,9.25
15561,4654,Cha Siu Bao,9.25
15562,4123,Pork Belly Bao,9.25
15563,3514,Black Sugar Bubble Tea,5.25
15564,1218,Passionfruit Green Tea,3.75
15565,4862,Braised Beef Noodles,10.25
15566,4422,Pork Belly Bao,9.25
15567,2378,Passionfruit Green Tea,3.75
15568,930,Cha Siu Bao,9.25
15569,3839,Pork Belly Bao,9.25
15570,2047,Cha Siu Bao,9.25
15571,4067,Passionfruit Green Tea,3.75
15572,789,Pork Belly Bao,9.25
15573,653,Pork Belly Bao,9.25
15574,3876,Pork Belly Bao,9.25
15575,1671,Black Sugar Bubble Tea,5.25
15576,2759,Pork Belly Bao,9.25
15577,366,Cha Siu Bao,9.25
15578,1606,Gam Ja Tang,11.25
15579,4414,Gam Ja Tang,11.25
15580,4597,Cha Siu Bao,9.25
15581,4191,Braised Beef Noodles,10.25
15582,4468,Cha Siu Bao,9.25
15583,1954,Passionfruit Green Tea,3.75
15584,1780,Cha Siu Bao,9.25
15585,4568,Pork Belly Bao,9.25
15586,3804,Pork Belly Bao,9.25
15587,3922,Braised Beef Noodles,10.25
15588,145,Pork Belly Bao,9.25
15589,501,Gam Ja Tang,11.25
15590,4044,Passionfruit Green Tea,3.75
15591,1060,Matcha Cheese Cake,6.75
15592,3703,Braised Beef Noodles,10.25
15593,2994,Pork Belly Bao,9.25
15594,762,Cha Siu Bao,9.25
15595,2588,Gam Ja Tang,11.25
15596,4367,Cha Siu Bao,9.25
15597,3539,Pork Belly Bao,9.25
15598,3658,Cha Siu Bao,9.25
15599,298,Gam Ja Tang,11.25
15600,17,Passionfruit Green Tea,3.75
15601,1769,Passionfruit Green Tea,3.75
15602,3792,Cha Siu Bao,9.25
15603,4391,Passionfruit Green Tea,3.75
15604,3985,Gam Ja Tang,11.25
15605,1989,Braised Beef Noodles,10.25
15606,455,Cha Siu Bao,9.25
15607,1662,Gam Ja Tang,11.25
15608,3217,Pork Belly Bao,9.25
15609,1273,Passionfruit Green Tea,3.75
15610,188,Braised Beef Noodles,10.25
15611,2197,Pork Belly Bao,9.25
15612,1664,Braised Beef Noodles,10.25
15613,58,Passionfruit Green Tea,3.75
15614,1383,Pork Belly Bao,9.25
15615,598,Pork Belly Bao,9.25
15616,3161,Gam Ja Tang,11.25
15617,1731,Gam Ja Tang,11.25
15618,4945,Braised Beef Noodles,10.25
15619,3867,Passionfruit Green Tea,3.75
15620,2081,Gam Ja Tang,11.25
15621,2878,Braised Beef Noodles,10.25
15622,4351,Gam Ja Tang,11.25
15623,4271,Pork Belly Bao,9.25
15624,2352,Gam Ja Tang,11.25
15625,4944,Braised Beef Noodles,10.25
15626,2991,Braised Beef Noodles,10.25
15627,716,Pork Belly Bao,9.25
15628,2064,Black Sugar Bubble Tea,5.25
15629,1026,Gam Ja Tang,11.25
15630,1460,Passionfruit Green Tea,3.75
15631,86,Pork Belly Bao,9.25
15632,1456,Gam Ja Tang,11.25
15633,222,Passionfruit Green Tea,3.75
15634,496,Black Sugar Bubble Tea,5.25
15635,2794,Gam Ja Tang,11.25
15636,4252,Cha Siu Bao,9.25
15637,2957,Cha Siu Bao,9.25
15638,292,Gam Ja Tang,11.25
15639,2218,Braised Beef Noodles,10.25
15640,4607,Gam Ja Tang,11.25
15641,4138,Cha Siu Bao,9.25
15642,3313,Gam Ja Tang,11.25
15643,3771,Gam Ja Tang,11.25
15644,4521,Pork Belly Bao,9.25
15645,3280,Cha Siu Bao,9.25
15646,2302,Gam Ja Tang,11.25
15647,294,Pork Belly Bao,9.25
15648,2488,Passionfruit Green Tea,3.75
15649,3752,Braised Beef Noodles,10.25
15650,3446,Pork Belly Bao,9.25
15651,3546,Pork Belly Bao,9.25
15652,2351,Gam Ja Tang,11.25
15653,2892,Passionfruit Green Tea,3.75
15654,81,Cha Siu Bao,9.25
15655,4341,Gam Ja Tang,11.25
15656,1808,Cha Siu Bao,9.25
15657,4337,Gam Ja Tang,11.25
15658,1198,Cha Siu Bao,9.25
15659,2103,Matcha Cheese Cake,6.75
15660,2419,Pork Belly Bao,9.25
15661,1007,Cha Siu Bao,9.25
15662,3929,Black Sugar Bubble Tea,5.25
15663,3587,Gam Ja Tang,11.25
15664,4657,Cha Siu Bao,9.25
15665,1402,Passionfruit Green Tea,3.75
15666,1606,Gam Ja Tang,11.25
15667,4224,Braised Beef Noodles,10.25
15668,1155,Pork Belly Bao,9.25
15669,4235,Gam Ja Tang,11.25
15670,1553,Gam Ja Tang,11.25
15671,4425,Passionfruit Green Tea,3.75
15672,3273,Gam Ja Tang,11.25
15673,1450,Gam Ja Tang,11.25
15674,2344,Gam Ja Tang,11.25
15675,1449,Cha Siu Bao,9.25
15676,1278,Matcha Cheese Cake,6.75
15677,4818,Gam Ja Tang,11.25
15678,552,Pork Belly Bao,9.25
15679,4468,Pork Belly Bao,9.25
15680,2882,Braised Beef Noodles,10.25
15681,3801,Braised Beef Noodles,10.25
15682,1258,Cha Siu Bao,9.25
15683,3245,Pork Belly Bao,9.25
15684,964,Braised Beef Noodles,10.25
15685,2513,Cha Siu Bao,9.25
15686,4765,Pork Belly Bao,9.25
15687,409,Passionfruit Green Tea,3.75
15688,493,Pork Belly Bao,9.25
15689,2423,Cha Siu Bao,9.25
15690,919,Pork Belly Bao,9.25
15691,1186,Pork Belly Bao,9.25
15692,2473,Pork Belly Bao,9.25
15693,4964,Braised Beef Noodles,10.25
15694,1112,Passionfruit Green Tea,3.75
15695,1682,Matcha Cheese Cake,6.75
15696,922,Cha Siu Bao,9.25
15697,3782,Matcha Cheese Cake,6.75
15698,3212,Pork Belly Bao,9.25
15699,967,Braised Beef Noodles,10.25
15700,2978,Cha Siu Bao,9.25
15701,2140,Gam Ja Tang,11.25
15702,1587,Matcha Cheese Cake,6.75
15703,2803,Passionfruit Green Tea,3.75
15704,1401,Gam Ja Tang,11.25
15705,4425,Gam Ja Tang,11.25
15706,3829,Passionfruit Green Tea,3.75
15707,4625,Gam Ja Tang,11.25
15708,4167,Passionfruit Green Tea,3.75
15709,2923,Pork Belly Bao,9.25
15710,639,Gam Ja Tang,11.25
15711,18,Cha Siu Bao,9.25
15712,3167,Cha Siu Bao,9.25
15713,955,Cha Siu Bao,9.25
15714,2455,Gam Ja Tang,11.25
15715,2061,Gam Ja Tang,11.25
15716,2545,Braised Beef Noodles,10.25
15717,2345,Gam Ja Tang,11.25
15718,4957,Matcha Cheese Cake,6.75
15719,4171,Gam Ja Tang,11.25
15720,3635,Passionfruit Green Tea,3.75
15721,4233,Braised Beef Noodles,10.25
15722,351,Pork Belly Bao,9.25
15723,1149,Gam Ja Tang,11.25
15724,2401,Cha Siu Bao,9.25
15725,707,Matcha Cheese Cake,6.75
15726,2633,Pork Belly Bao,9.25
15727,2216,Passionfruit Green Tea,3.75
15728,4742,Gam Ja Tang,11.25
15729,3427,Passionfruit Green Tea,3.75
15730,1857,Cha Siu Bao,9.25
15731,3860,Black Sugar Bubble Tea,5.25
15732,4122,Pork Belly Bao,9.25
15733,4394,Braised Beef Noodles,10.25
15734,4834,Passionfruit Green Tea,3.75
15735,233,Braised Beef Noodles,10.25
15736,2496,Passionfruit Green Tea,3.75
15737,3904,Pork Belly Bao,9.25
15738,4235,Braised Beef Noodles,10.25
15739,2916,Gam Ja Tang,11.25
15740,2355,Gam Ja Tang,11.25
15741,3223,Gam Ja Tang,11.25
15742,3491,Black Sugar Bubble Tea,5.25
15743,4909,Braised Beef Noodles,10.25
15744,1611,Gam Ja Tang,11.25
15745,3543,Black Sugar Bubble Tea,5.25
15746,1684,Pork Belly Bao,9.25
15747,294,Matcha Cheese Cake,6.75
15748,4231,Matcha Cheese Cake,6.75
15749,1067,Passionfruit Green Tea,3.75
15750,3073,Pork Belly Bao,9.25
15751,4435,Gam Ja Tang,11.25
15752,4787,Gam Ja Tang,11.25
15753,2833,Pork Belly Bao,9.25
15754,1636,Gam Ja Tang,11.25
15755,1690,Cha Siu Bao,9.25
15756,2421,Cha Siu Bao,9.25
15757,3448,Pork Belly Bao,9.25
15758,1401,Passionfruit Green Tea,3.75
15759,1072,Gam Ja Tang,11.25
15760,1998,Braised Beef Noodles,10.25
15761,3378,Braised Beef Noodles,10.25
15762,2773,Braised Beef Noodles,10.25
15763,883,Black Sugar Bubble Tea,5.25
15764,2174,Cha Siu Bao,9.25
15765,2949,Passionfruit Green Tea,3.75
15766,4478,Pork Belly Bao,9.25
15767,4360,Gam Ja Tang,11.25
15768,4402,Gam Ja Tang,11.25
15769,3570,Cha Siu Bao,9.25
15770,2993,Pork Belly Bao,9.25
15771,1540,Gam Ja Tang,11.25
15772,3881,Gam Ja Tang,11.25
15773,2017,Gam Ja Tang,11.25
15774,4646,Passionfruit Green Tea,3.75
15775,2660,Braised Beef Noodles,10.25
15776,2447,Pork Belly Bao,9.25
15777,2997,Gam Ja Tang,11.25
15778,2181,Pork Belly Bao,9.25
15779,317,Braised Beef Noodles,10.25
15780,486,Gam Ja Tang,11.25
15781,375,Passionfruit Green Tea,3.75
15782,130,Braised Beef Noodles,10.25
15783,3705,Passionfruit Green Tea,3.75
15784,3896,Gam Ja Tang,11.25
15785,999,Cha Siu Bao,9.25
15786,483,Gam Ja Tang,11.25
15787,2859,Gam Ja Tang,11.25
15788,4484,Gam Ja Tang,11.25
15789,4175,Braised Beef Noodles,10.25
15790,2380,Gam Ja Tang,11.25
15791,730,Black Sugar Bubble Tea,5.25
15792,4311,Passionfruit Green Tea,3.75
15793,2650,Gam Ja Tang,11.25
15794,4433,Braised Beef Noodles,10.25
15795,4777,Black Sugar Bubble Tea,5.25
15796,3287,Braised Beef Noodles,10.25
15797,1612,Braised Beef Noodles,10.25
15798,620,Cha Siu Bao,9.25
15799,641,Gam Ja Tang,11.25
15800,1833,Braised Beef Noodles,10.25
15801,514,Matcha Cheese Cake,6.75
15802,43,Gam Ja Tang,11.25
15803,2275,Gam Ja Tang,11.25
15804,3938,Braised Beef Noodles,10.25
15805,2832,Matcha Cheese Cake,6.75
15806,4657,Pork Belly Bao,9.25
15807,4082,Braised Beef Noodles,10.25
15808,1296,Pork Belly Bao,9.25
15809,3324,Cha Siu Bao,9.25
15810,3984,Black Sugar Bubble Tea,5.25
15811,1352,Black Sugar Bubble Tea,5.25
15812,3562,Braised Beef Noodles,10.25
15813,4143,Passionfruit Green Tea,3.75
15814,2125,Pork Belly Bao,9.25
15815,4055,Gam Ja Tang,11.25
15816,3175,Braised Beef Noodles,10.25
15817,4776,Passionfruit Green Tea,3.75
15818,3395,Gam Ja Tang,11.25
15819,1396,Braised Beef Noodles,10.25
15820,2319,Passionfruit Green Tea,3.75
15821,3112,Gam Ja Tang,11.25
15822,6,Passionfruit Green Tea,3.75
15823,3204,Gam Ja Tang,11.25
15824,52,Gam Ja Tang,11.25
15825,2351,Braised Beef Noodles,10.25
15826,4814,Gam Ja Tang,11.25
15827,60,Gam Ja Tang,11.25
15828,3357,Pork Belly Bao,9.25
15829,4273,Black Sugar Bubble Tea,5.25
15830,4086,Braised Beef Noodles,10.25
15831,580,Passionfruit Green Tea,3.75
15832,1880,Braised Beef Noodles,10.25
15833,4036,Passionfruit Green Tea,3.75
15834,1223,Passionfruit Green Tea,3.75
15835,2701,Cha Siu Bao,9.25
15836,1253,Gam Ja Tang,11.25
15837,4547,Cha Siu Bao,9.25
15838,592,Braised Beef Noodles,10.25
15839,2514,Pork Belly Bao,9.25
15840,4454,Braised Beef Noodles,10.25
15841,956,Cha Siu Bao,9.25
15842,1224,Gam Ja Tang,11.25
15843,1414,Pork Belly Bao,9.25
15844,2848,Gam Ja Tang,11.25
15845,1492,Black Sugar Bubble Tea,5.25
15846,2225,Braised Beef Noodles,10.25
15847,1082,Passionfruit Green Tea,3.75
15848,2879,Passionfruit Green Tea,3.75
15849,4071,Red Bean & Taro Slush,8.75
15850,101,Gam Ja Tang,11.25
15851,521,Gam Ja Tang,11.25
15852,2423,Pork Belly Bao,9.25
15853,836,Pork Belly Bao,9.25
15854,3614,Pork Belly Bao,9.25
15855,1768,Braised Beef Noodles,10.25
